DATE,DailyAverageDryBulbTemperature,DailySnowDepth,DailySustainedWindSpeed,date,tripduration,daysFrom
7/17/14 23:59,74.0,0.0,10.0,07-17-14,447.0,411
7/18/14 23:59,73.0,0.0,9.0,07-18-14,415.0,412
7/19/14 23:59,72.0,0.0,7.0,07-19-14,339.0,413
7/20/14 23:59,73.0,0.0,12.0,07-20-14,326.0,414
7/21/14 23:59,76.0,0.0,8.0,07-21-14,407.0,415
7/22/14 23:59,79.0,0.0,12.0,07-22-14,414.0,416
7/23/14 23:59,80.0,0.0,16.0,07-23-14,364.0,417
7/24/14 23:59,75.0,0.0,10.0,07-24-14,394.0,418
7/25/14 23:59,74.0,0.0,9.0,07-25-14,398.0,419
7/26/14 23:59,75.0,0.0,9.0,07-26-14,287.0,420
7/27/14 23:59,78.0,0.0,12.0,07-27-14,289.0,421
7/28/14 23:59,75.0,0.0,16.0,07-28-14,391.0,422
7/29/14 23:59,70.0,0.0,14.0,07-29-14,416.0,423
7/30/14 23:59,72.0,0.0,10.0,07-30-14,401.0,424
7/31/14 23:59,75.0,0.0,12.0,07-31-14,379.0,425
8/1/14 23:59,78.0,0.0,12.0,08-01-14,386.0,426
8/2/14 23:59,69.0,0.0,17.0,08-02-14,306.0,427
8/3/14 23:59,71.0,0.0,9.0,08-03-14,290.0,428
8/4/14 23:59,77.0,0.0,9.0,08-04-14,367.0,429
8/5/14 23:59,81.0,0.0,12.0,08-05-14,391.0,430
8/6/14 23:59,77.0,0.0,15.0,08-06-14,404.0,431
8/7/14 23:59,75.0,0.0,13.0,08-07-14,385.0,432
8/8/14 23:59,74.0,0.0,9.0,08-08-14,372.0,433
8/9/14 23:59,77.0,0.0,9.0,08-09-14,336.0,434
8/10/14 23:59,78.0,0.0,8.0,08-10-14,324.0,435
8/11/14 23:59,79.0,0.0,9.0,08-11-14,350.0,436
8/12/14 23:59,75.0,0.0,15.0,08-12-14,295.0,437
8/13/14 23:59,75.0,0.0,16.0,08-13-14,298.0,438
8/14/14 23:59,70.0,0.0,13.0,08-14-14,336.0,439
8/15/14 23:59,67.0,0.0,13.0,08-15-14,305.0,440
8/16/14 23:59,71.0,0.0,10.0,08-16-14,343.0,441
8/17/14 23:59,74.0,0.0,12.0,08-17-14,308.0,442
8/18/14 23:59,72.0,0.0,9.0,08-18-14,374.0,443
8/19/14 23:59,73.0,0.0,9.0,08-19-14,399.0,444
8/20/14 23:59,77.0,0.0,10.0,08-20-14,407.0,445
8/21/14 23:59,74.0,0.0,12.0,08-21-14,319.0,446
8/22/14 23:59,72.0,0.0,10.0,08-22-14,352.0,447
8/23/14 23:59,72.0,0.0,13.0,08-23-14,307.0,448
8/24/14 23:59,72.0,0.0,10.0,08-24-14,291.0,449
8/25/14 23:59,76.0,0.0,10.0,08-25-14,341.0,450
8/26/14 23:59,80.0,0.0,7.0,08-26-14,395.0,451
8/27/14 23:59,80.0,0.0,10.0,08-27-14,380.0,452
8/28/14 23:59,74.0,0.0,13.0,08-28-14,353.0,453
8/29/14 23:59,71.0,0.0,12.0,08-29-14,341.0,454
8/30/14 23:59,73.0,0.0,8.0,08-30-14,271.0,455
8/31/14 23:59,82.0,0.0,15.0,08-31-14,173.0,456
9/1/14 23:59,82.0,0.0,10.0,09-01-14,273.0,457
9/2/14 23:59,85.0,0.0,15.0,09-02-14,320.0,458
9/3/14 23:59,79.0,0.0,13.0,09-03-14,383.0,459
9/4/14 23:59,78.0,0.0,10.0,09-04-14,388.0,460
9/5/14 23:59,80.0,0.0,10.0,09-05-14,389.0,461
9/6/14 23:59,79.0,0.0,13.0,09-06-14,283.0,462
9/7/14 23:59,73.0,0.0,12.0,09-07-14,324.0,463
9/8/14 23:59,70.0,0.0,14.0,09-08-14,317.0,464
9/9/14 23:59,68.0,0.0,15.0,09-09-14,361.0,465
9/10/14 23:59,72.0,0.0,14.0,09-10-14,437.0,466
9/11/14 23:59,76.0,0.0,12.0,09-11-14,431.0,467
9/12/14 23:59,70.0,0.0,12.0,09-12-14,426.0,468
9/13/14 23:59,64.0,0.0,12.0,09-13-14,207.0,469
9/14/14 23:59,62.0,0.0,10.0,09-14-14,318.0,470
9/15/14 23:59,63.0,0.0,9.0,09-15-14,384.0,471
9/16/14 23:59,64.0,0.0,9.0,09-16-14,277.0,472
9/17/14 23:59,64.0,0.0,9.0,09-17-14,432.0,473
9/18/14 23:59,67.0,0.0,13.0,09-18-14,401.0,474
9/19/14 23:59,60.0,0.0,16.0,09-19-14,387.0,475
9/20/14 23:59,66.0,0.0,12.0,09-20-14,371.0,476
9/21/14 23:59,71.0,0.0,9.0,09-21-14,296.0,477
9/22/14 23:59,63.0,0.0,15.0,09-22-14,376.0,478
9/23/14 23:59,62.0,0.0,8.0,09-23-14,409.0,479
9/24/14 23:59,65.0,0.0,14.0,09-24-14,374.0,480
9/25/14 23:59,61.0,0.0,16.0,09-25-14,191.0,481
9/26/14 23:59,68.0,0.0,13.0,09-26-14,387.0,482
9/27/14 23:59,72.0,0.0,9.0,09-27-14,344.0,483
9/28/14 23:59,74.0,0.0,9.0,09-28-14,303.0,484
9/29/14 23:59,73.0,0.0,9.0,09-29-14,390.0,485
9/30/14 23:59,67.0,0.0,13.0,09-30-14,350.0,486
10/1/14 23:59,63.0,0.0,14.0,10-01-14,295.0,487
10/2/14 23:59,66.0,0.0,13.0,10-02-14,396.0,488
10/3/14 23:59,64.0,0.0,10.0,10-03-14,383.0,489
10/4/14 23:59,61.0,0.0,16.0,10-04-14,161.0,490
10/5/14 23:59,54.0,0.0,15.0,10-05-14,258.0,491
10/6/14 23:59,60.0,0.0,15.0,10-06-14,389.0,492
10/7/14 23:59,67.0,0.0,10.0,10-07-14,390.0,493
10/8/14 23:59,68.0,0.0,15.0,10-08-14,376.0,494
10/9/14 23:59,62.0,0.0,18.0,10-09-14,381.0,495
10/10/14 23:59,58.0,0.0,7.0,10-10-14,349.0,496
10/11/14 23:59,55.0,0.0,10.0,10-11-14,154.0,497
10/12/14 23:59,56.0,0.0,13.0,10-12-14,261.0,498
10/13/14 23:59,59.0,0.0,8.0,10-13-14,253.0,499
10/14/14 23:59,70.0,0.0,13.0,10-14-14,404.0,500
10/15/14 23:59,73.0,0.0,14.0,10-15-14,320.0,501
10/16/14 23:59,66.0,0.0,13.0,10-16-14,278.0,502
10/17/14 23:59,65.0,0.0,14.0,10-17-14,412.0,503
10/18/14 23:59,63.0,0.0,15.0,10-18-14,292.0,504
10/19/14 23:59,50.0,0.0,17.0,10-19-14,203.0,505
10/20/14 23:59,51.0,0.0,12.0,10-20-14,310.0,506
10/21/14 23:59,61.0,0.0,12.0,10-21-14,352.0,507
10/22/14 23:59,54.0,0.0,18.0,10-22-14,88.0,508
10/23/14 23:59,52.0,0.0,12.0,10-23-14,134.0,509
10/24/14 23:59,57.0,0.0,12.0,10-24-14,360.0,510
10/25/14 23:59,59.0,0.0,13.0,10-25-14,258.0,511
10/26/14 23:59,58.0,0.0,18.0,10-26-14,224.0,512
10/27/14 23:59,56.0,0.0,13.0,10-27-14,280.0,513
10/28/14 23:59,63.0,0.0,12.0,10-28-14,373.0,514
10/29/14 23:59,62.0,0.0,14.0,10-29-14,316.0,515
10/30/14 23:59,53.0,0.0,10.0,10-30-14,321.0,516
10/31/14 23:59,50.0,0.0,15.0,10-31-14,318.0,517
11/1/14 23:59,45.0,0.0,21.0,11-01-14,56.0,518
11/2/14 23:59,45.0,0.0,21.0,11-02-14,161.0,519
11/3/14 23:59,50.0,0.0,16.0,11-03-14,302.0,520
11/4/14 23:59,61.0,0.0,13.0,11-04-14,358.0,521
11/5/14 23:59,60.0,0.0,14.0,11-05-14,342.0,522
11/6/14 23:59,53.0,0.0,9.0,11-06-14,139.0,523
11/7/14 23:59,47.0,0.0,17.0,11-07-14,278.0,524
11/8/14 23:59,42.0,0.0,16.0,11-08-14,204.0,525
11/9/14 23:59,52.0,0.0,14.0,11-09-14,200.0,526
11/10/14 23:59,53.0,0.0,9.0,11-10-14,297.0,527
11/11/14 23:59,57.0,0.0,10.0,11-11-14,325.0,528
11/12/14 23:59,56.0,0.0,10.0,11-12-14,287.0,529
11/13/14 23:59,42.0,0.0,9.0,11-13-14,218.0,530
11/14/14 23:59,39.0,0.0,14.0,11-14-14,253.0,531
11/15/14 23:59,38.0,0.0,12.0,11-15-14,174.0,532
11/16/14 23:59,40.0,0.0,10.0,11-16-14,134.0,533
11/17/14 23:59,46.0,0.0,14.0,11-17-14,95.0,534
11/18/14 23:59,35.0,0.0,22.0,11-18-14,183.0,535
11/19/14 23:59,29.0,0.0,16.0,11-19-14,229.0,536
11/20/14 23:59,38.0,0.0,17.0,11-20-14,223.0,537
11/21/14 23:59,33.0,0.0,17.0,11-21-14,202.0,538
11/22/14 23:59,36.0,0.0,15.0,11-22-14,153.0,539
11/23/14 23:59,50.0,0.0,14.0,11-23-14,150.0,540
11/24/14 23:59,61.0,0.0,17.0,11-24-14,231.0,541
11/25/14 23:59,60.0,0.0,14.0,11-25-14,290.0,542
11/26/14 23:59,43.0,0.0,18.0,11-26-14,29.0,543
11/27/14 23:59,36.0,0.0,12.0,11-27-14,44.0,544
11/28/14 23:59,33.0,0.0,17.0,11-28-14,90.0,545
11/29/14 23:59,36.0,0.0,10.0,11-29-14,87.0,546
11/30/14 23:59,50.0,0.0,13.0,11-30-14,128.0,547
12/1/14 23:59,54.0,0.0,14.0,12-01-14,202.0,548
12/2/14 23:59,39.0,0.0,17.0,12-02-14,178.0,549
12/3/14 23:59,44.0,0.0,16.0,12-03-14,146.0,550
12/4/14 23:59,41.0,0.0,13.0,12-04-14,245.0,551
12/5/14 23:59,39.0,0.0,17.0,12-05-14,186.0,552
12/6/14 23:59,45.0,0.0,17.0,12-06-14,48.0,553
12/7/14 23:59,36.0,0.0,25.0,12-07-14,146.0,554
12/8/14 23:59,31.0,0.0,20.0,12-08-14,164.0,555
12/9/14 23:59,39.0,0.0,22.0,12-09-14,72.0,556
12/10/14 23:59,36.0,0.0,16.0,12-10-14,123.0,557
12/11/14 23:59,35.0,1.0,17.0,12-11-14,208.0,558
12/12/14 23:59,35.0,0.0,15.0,12-12-14,181.0,559
12/13/14 23:59,39.0,0.0,16.0,12-13-14,136.0,560
12/14/14 23:59,42.0,0.0,13.0,12-14-14,149.0,561
12/15/14 23:59,43.0,0.0,8.0,12-15-14,231.0,562
12/16/14 23:59,44.0,0.0,12.0,12-16-14,181.0,563
12/17/14 23:59,48.0,0.0,16.0,12-17-14,259.0,564
12/18/14 23:59,40.0,0.0,16.0,12-18-14,218.0,565
12/19/14 23:59,35.0,0.0,14.0,12-19-14,210.0,566
12/20/14 23:59,32.0,0.0,12.0,12-20-14,99.0,567
12/21/14 23:59,34.0,0.0,9.0,12-21-14,89.0,568
12/22/14 23:59,40.0,0.0,12.0,12-22-14,162.0,569
12/23/14 23:59,45.0,0.0,17.0,12-23-14,107.0,570
12/24/14 23:59,51.0,0.0,12.0,12-24-14,41.0,571
12/25/14 23:59,53.0,0.0,20.0,12-25-14,62.0,572
12/26/14 23:59,45.0,0.0,13.0,12-26-14,112.0,573
12/27/14 23:59,50.0,0.0,14.0,12-27-14,116.0,574
12/28/14 23:59,49.0,0.0,15.0,12-28-14,79.0,575
12/29/14 23:59,39.0,0.0,15.0,12-29-14,162.0,576
12/30/14 23:59,31.0,0.0,10.0,12-30-14,148.0,577
1/1/15 23:59,33.0,0.0,17.0,01-01-15,55.0,579
1/2/15 23:59,39.0,0.0,15.0,01-02-15,122.0,580
1/3/15 23:59,38.0,0.0,12.0,01-03-15,47.0,581
1/4/15 23:59,49.0,0.0,29.0,01-04-15,94.0,582
1/5/15 23:59,35.0,0.0,24.0,01-05-15,165.0,583
1/6/15 23:59,21.0,0.0,14.0,01-06-15,106.0,584
1/7/15 23:59,16.0,1.0,22.0,01-07-15,103.0,585
1/8/15 23:59,15.0,0.003,18.0,01-08-15,106.0,586
1/9/15 23:59,26.0,0.003,21.0,01-09-15,79.0,587
1/10/15 23:59,20.0,1.0,18.0,01-10-15,67.0,588
1/11/15 23:59,28.0,1.0,14.0,01-11-15,91.0,589
1/12/15 23:59,37.0,0.003,12.0,01-12-15,90.0,590
1/13/15 23:59,27.0,0.0,18.0,01-13-15,141.0,591
1/14/15 23:59,24.0,0.0,14.0,01-14-15,146.0,592
1/15/15 23:59,30.0,0.0,15.0,01-15-15,187.0,593
1/16/15 23:59,32.0,0.0,21.0,01-16-15,153.0,594
1/17/15 23:59,25.0,0.0,14.0,01-17-15,76.0,595
1/18/15 23:59,37.0,0.0,10.0,01-18-15,18.0,596
1/19/15 23:59,39.0,0.0,16.0,01-19-15,118.0,597
1/20/15 23:59,36.0,0.0,13.0,01-20-15,180.0,598
1/21/15 23:59,31.0,0.0,10.0,01-21-15,179.0,599
1/22/15 23:59,36.0,0.0,14.0,01-22-15,177.0,600
1/23/15 23:59,34.0,0.0,14.0,01-23-15,196.0,601
1/24/15 23:59,36.0,3.0,14.0,01-24-15,42.0,602
1/25/15 23:59,37.0,2.0,17.0,01-25-15,111.0,603
1/26/15 23:59,27.0,2.0,23.0,01-26-15,40.0,604
1/27/15 23:59,25.0,8.0,17.0,01-27-15,9.0,605
1/28/15 23:59,25.0,8.0,16.0,01-28-15,58.0,606
1/29/15 23:59,28.0,6.0,14.0,01-29-15,101.0,607
1/30/15 23:59,29.0,7.0,22.0,01-30-15,107.0,608
1/31/15 23:59,20.0,7.0,24.0,01-31-15,45.0,609
2/1/15 23:59,28.0,6.0,12.0,02-01-15,77.0,610
2/2/15 23:59,24.0,7.0,22.0,02-02-15,13.0,611
2/3/15 23:59,20.0,8.0,17.0,02-03-15,51.0,612
2/4/15 23:59,34.0,8.0,13.0,02-04-15,86.0,613
2/5/15 23:59,28.0,8.0,20.0,02-05-15,113.0,614
2/6/15 23:59,20.0,8.0,17.0,02-06-15,115.0,615
2/7/15 23:59,33.0,8.0,12.0,02-07-15,76.0,616
2/8/15 23:59,33.0,8.0,18.0,02-08-15,63.0,617
2/9/15 23:59,27.0,8.0,20.0,02-09-15,56.0,618
2/10/15 23:59,33.0,8.0,18.0,02-10-15,124.0,619
2/11/15 23:59,28.0,8.0,18.0,02-11-15,140.0,620
2/12/15 23:59,28.0,8.0,22.0,02-12-15,119.0,621
2/13/15 23:59,15.0,8.0,22.0,02-13-15,102.0,622
2/14/15 23:59,24.0,8.0,14.0,02-14-15,54.0,623
2/15/15 23:59,15.0,9.0,23.0,02-15-15,22.0,624
2/16/15 23:59,12.0,9.0,21.0,02-16-15,47.0,625
2/17/15 23:59,21.0,12.0,12.0,02-17-15,54.0,626
2/18/15 23:59,26.0,9.0,15.0,02-18-15,126.0,627
2/19/15 23:59,18.0,9.0,20.0,02-19-15,89.0,628
2/20/15 23:59,11.0,9.0,22.0,02-20-15,69.0,629
2/21/15 23:59,23.0,9.0,14.0,02-21-15,43.0,630
2/22/15 23:59,38.0,13.0,12.0,02-22-15,53.0,631
2/23/15 23:59,23.0,12.0,17.0,02-23-15,94.0,632
2/24/15 23:59,14.0,12.0,14.0,02-24-15,84.0,633
2/25/15 23:59,29.0,12.0,15.0,02-25-15,134.0,634
2/26/15 23:59,27.0,11.0,15.0,02-26-15,106.0,635
2/27/15 23:59,24.0,11.0,13.0,02-27-15,113.0,636
2/28/15 23:59,21.0,11.0,12.0,02-28-15,73.0,637
3/1/15 23:59,28.0,10.0,15.0,03-01-15,40.0,638
3/2/15 23:59,33.0,15.0,18.0,03-02-15,92.0,639
3/3/15 23:59,30.0,14.0,14.0,03-03-15,71.0,640
3/4/15 23:59,40.0,13.0,15.0,03-04-15,71.0,641
3/5/15 23:59,30.0,13.0,14.0,03-05-15,17.0,642
3/6/15 23:59,20.0,19.0,14.0,03-06-15,55.0,643
3/7/15 23:59,28.0,18.0,16.0,03-07-15,55.0,644
3/8/15 23:59,43.0,16.0,20.0,03-08-15,92.0,645
3/9/15 23:59,47.0,13.0,16.0,03-09-15,163.0,646
3/10/15 23:59,46.0,11.0,12.0,03-10-15,142.0,647
3/11/15 23:59,52.0,6.0,14.0,03-11-15,235.0,648
3/12/15 23:59,42.0,4.0,20.0,03-12-15,198.0,649
3/13/15 23:59,37.0,2.0,13.0,03-13-15,188.0,650
3/14/15 23:59,46.0,1.0,15.0,03-14-15,52.0,651
3/15/15 23:59,40.0,0.0,23.0,03-15-15,92.0,652
3/16/15 23:59,44.0,0.0,13.0,03-16-15,197.0,653
3/17/15 23:59,46.0,0.0,24.0,03-17-15,171.0,654
3/18/15 23:59,34.0,0.0,20.0,03-18-15,167.0,655
3/19/15 23:59,36.0,0.0,14.0,03-19-15,164.0,656
3/20/15 23:59,34.0,0.0,17.0,03-20-15,93.0,657
3/21/15 23:59,38.0,5.0,16.0,03-21-15,108.0,658
3/22/15 23:59,36.0,0.0,18.0,03-22-15,126.0,659
3/23/15 23:59,31.0,0.0,16.0,03-23-15,143.0,660
3/24/15 23:59,36.0,0.0,13.0,03-24-15,175.0,661
3/25/15 23:59,42.0,0.0,13.0,03-25-15,156.0,662
3/26/15 23:59,52.0,0.0,14.0,03-26-15,163.0,663
3/27/15 23:59,43.0,0.0,12.0,03-27-15,143.0,664
3/28/15 23:59,33.0,0.0,15.0,03-28-15,17.0,665
3/29/15 23:59,36.0,0.0,14.0,03-29-15,120.0,666
3/30/15 23:59,45.0,0.0,24.0,03-30-15,182.0,667
3/31/15 23:59,41.0,0.0,13.0,03-31-15,165.0,668
4/1/15 23:59,42.0,0.0,15.0,04-01-15,210.0,669
4/2/15 23:59,54.0,0.0,20.0,04-02-15,260.0,670
4/3/15 23:59,62.0,0.0,16.0,04-03-15,158.0,671
4/4/15 23:59,51.0,0.0,24.0,04-04-15,159.0,672
4/5/15 23:59,52.0,0.0,18.0,04-05-15,164.0,673
4/6/15 23:59,53.0,0.0,12.0,04-06-15,296.0,674
4/7/15 23:59,52.0,0.0,17.0,04-07-15,186.0,675
4/8/15 23:59,41.0,0.0,22.0,04-08-15,203.0,676
4/9/15 23:59,40.0,0.0,18.0,04-09-15,172.0,677
4/10/15 23:59,48.0,0.0,14.0,04-10-15,164.0,678
4/11/15 23:59,51.0,0.0,17.0,04-11-15,221.0,679
4/12/15 23:59,55.0,0.0,13.0,04-12-15,253.0,680
4/13/15 23:59,59.0,0.0,15.0,04-13-15,260.0,681
4/14/15 23:59,60.0,0.0,13.0,04-14-15,265.0,682
4/15/15 23:59,62.0,0.0,21.0,04-15-15,309.0,683
4/16/15 23:59,58.0,0.0,16.0,04-16-15,290.0,684
4/17/15 23:59,63.0,0.0,15.0,04-17-15,278.0,685
4/18/15 23:59,70.0,0.0,15.0,04-18-15,318.0,686
4/19/15 23:59,56.0,0.0,15.0,04-19-15,255.0,687
4/20/15 23:59,52.0,0.0,16.0,04-20-15,120.0,688
4/21/15 23:59,59.0,0.0,16.0,04-21-15,271.0,689
4/22/15 23:59,59.0,0.0,20.0,04-22-15,233.0,690
4/23/15 23:59,47.0,0.0,21.0,04-23-15,255.0,691
4/24/15 23:59,46.0,0.0,17.0,04-24-15,233.0,692
4/25/15 23:59,50.0,0.0,14.0,04-25-15,248.0,693
4/26/15 23:59,55.0,0.0,13.0,04-26-15,220.0,694
4/27/15 23:59,56.0,0.0,16.0,04-27-15,287.0,695
4/28/15 23:59,61.0,0.0,17.0,04-28-15,318.0,696
4/29/15 23:59,64.0,0.0,17.0,04-29-15,373.0,697
4/30/15 23:59,58.0,0.0,15.0,04-30-15,349.0,698
5/1/15 23:59,56.0,0.0,14.0,05-01-15,311.0,699
5/2/15 23:59,61.0,0.0,15.0,05-02-15,273.0,700
5/3/15 23:59,66.0,0.0,10.0,05-03-15,294.0,701
5/4/15 23:59,71.0,0.0,15.0,05-04-15,333.0,702
5/5/15 23:59,76.0,0.0,13.0,05-05-15,345.0,703
5/6/15 23:59,66.0,0.0,14.0,05-06-15,337.0,704
5/7/15 23:59,68.0,0.0,10.0,05-07-15,363.0,705
5/8/15 23:59,69.0,0.0,13.0,05-08-15,375.0,706
5/9/15 23:59,64.0,0.0,9.0,05-09-15,291.0,707
5/10/15 23:59,72.0,0.0,13.0,05-10-15,300.0,708
5/11/15 23:59,77.0,0.0,13.0,05-11-15,369.0,709
5/12/15 23:59,75.0,0.0,15.0,05-12-15,406.0,710
5/13/15 23:59,62.0,0.0,15.0,05-13-15,370.0,711
5/14/15 23:59,62.0,0.0,13.0,05-14-15,454.0,712
5/15/15 23:59,65.0,0.0,13.0,05-15-15,395.0,713
5/16/15 23:59,66.0,0.0,10.0,05-16-15,260.0,714
5/17/15 23:59,74.0,0.0,7.0,05-17-15,323.0,715
5/18/15 23:59,68.0,0.0,14.0,05-18-15,374.0,716
5/19/15 23:59,70.0,0.0,14.0,05-19-15,402.0,717
5/20/15 23:59,61.0,0.0,14.0,05-20-15,395.0,718
5/21/15 23:59,57.0,0.0,12.0,05-21-15,373.0,719
5/22/15 23:59,65.0,0.0,18.0,05-22-15,355.0,720
5/23/15 23:59,60.0,0.0,15.0,05-23-15,258.0,721
5/24/15 23:59,69.0,0.0,10.0,05-24-15,288.0,722
5/25/15 23:59,75.0,0.0,13.0,05-25-15,320.0,723
5/26/15 23:59,78.0,0.0,12.0,05-26-15,389.0,724
5/27/15 23:59,78.0,0.0,15.0,05-27-15,376.0,725
5/28/15 23:59,78.0,0.0,12.0,05-28-15,423.0,726
5/29/15 23:59,75.0,0.0,12.0,05-29-15,396.0,727
5/30/15 23:59,76.0,0.0,14.0,05-30-15,335.0,728
5/31/15 23:59,72.0,0.0,20.0,05-31-15,195.0,729
6/1/15 23:59,55.0,0.0,16.0,06-01-15,181.0,730
6/2/15 23:59,53.0,0.0,14.0,06-02-15,109.0,731
6/3/15 23:59,61.0,0.0,10.0,06-03-15,376.0,732
6/4/15 23:59,60.0,0.0,12.0,06-04-15,328.0,733
6/5/15 23:59,63.0,0.0,9.0,06-05-15,329.0,734
6/6/15 23:59,68.0,0.0,9.0,06-06-15,315.0,735
6/7/15 23:59,65.0,0.0,12.0,06-07-15,334.0,736
6/8/15 23:59,71.0,0.0,15.0,06-08-15,380.0,737
6/9/15 23:59,76.0,0.0,15.0,06-09-15,402.0,738
6/10/15 23:59,74.0,0.0,13.0,06-10-15,461.0,739
6/11/15 23:59,81.0,0.0,14.0,06-11-15,412.0,740
6/12/15 23:59,81.0,0.0,13.0,06-12-15,406.0,741
6/13/15 23:59,79.0,0.0,14.0,06-13-15,348.0,742
6/14/15 23:59,77.0,0.0,10.0,06-14-15,325.0,743
6/15/15 23:59,74.0,0.0,17.0,06-15-15,276.0,744
6/16/15 23:59,72.0,0.0,8.0,06-16-15,355.0,745
6/17/15 23:59,74.0,0.0,12.0,06-17-15,434.0,746
6/18/15 23:59,68.0,0.0,8.0,06-18-15,384.0,747
6/19/15 23:59,78.0,0.0,10.0,06-19-15,403.0,748
6/20/15 23:59,70.0,0.0,15.0,06-20-15,289.0,749
6/21/15 23:59,80.0,0.0,16.0,06-21-15,292.0,750
6/22/15 23:59,79.0,0.0,13.0,06-22-15,461.0,751
6/23/15 23:59,83.0,0.0,16.0,06-23-15,379.0,752
6/24/15 23:59,76.0,0.0,13.0,06-24-15,437.0,753
6/25/15 23:59,74.0,0.0,13.0,06-25-15,458.0,754
6/26/15 23:59,75.0,0.0,16.0,06-26-15,393.0,755
6/27/15 23:59,65.0,0.0,16.0,06-27-15,196.0,756
6/28/15 23:59,68.0,0.0,18.0,06-28-15,249.0,757
6/29/15 23:59,70.0,0.0,12.0,06-29-15,395.0,758
6/30/15 23:59,75.0,0.0,14.0,06-30-15,437.0,759
7/1/15 23:59,76.0,0.0,14.0,07-01-15,424.0,760
7/2/15 23:59,75.0,0.0,8.0,07-02-15,364.0,761
7/3/15 23:59,74.0,0.0,9.0,07-03-15,303.0,762
7/4/15 23:59,72.0,0.0,9.0,07-04-15,243.0,763
7/5/15 23:59,76.0,0.0,7.0,07-05-15,303.0,764
7/6/15 23:59,78.0,0.0,12.0,07-06-15,411.0,765
7/7/15 23:59,82.0,0.0,13.0,07-07-15,381.0,766
7/8/15 23:59,83.0,0.0,13.0,07-08-15,394.0,767
7/9/15 23:59,74.0,0.0,12.0,07-09-15,355.0,768
7/10/15 23:59,78.0,0.0,12.0,07-10-15,449.0,769
7/11/15 23:59,79.0,0.0,10.0,07-11-15,391.0,770
7/12/15 23:59,81.0,0.0,7.0,07-12-15,364.0,771
7/13/15 23:59,81.0,0.0,10.0,07-13-15,464.0,772
7/14/15 23:59,78.0,0.0,8.0,07-14-15,419.0,773
7/15/15 23:59,77.0,0.0,13.0,07-15-15,388.0,774
7/16/15 23:59,72.0,0.0,15.0,07-16-15,476.0,775
7/17/15 23:59,74.0,0.0,12.0,07-17-15,447.0,776
7/18/15 23:59,78.0,0.0,10.0,07-18-15,298.0,777
7/19/15 23:59,86.0,0.0,14.0,07-19-15,321.0,778
7/20/15 23:59,88.0,0.0,12.0,07-20-15,379.0,779
7/21/15 23:59,82.0,0.0,10.0,07-21-15,480.0,780
7/22/15 23:59,77.0,0.0,14.0,07-22-15,454.0,781
7/23/15 23:59,77.0,0.0,13.0,07-23-15,472.0,782
7/24/15 23:59,79.0,0.0,10.0,07-24-15,456.0,783
7/25/15 23:59,79.0,0.0,10.0,07-25-15,376.0,784
7/26/15 23:59,82.0,0.0,12.0,07-26-15,354.0,785
7/27/15 23:59,79.0,0.0,20.0,07-27-15,491.0,786
7/28/15 23:59,85.0,0.0,9.0,07-28-15,474.0,787
7/29/15 23:59,87.0,0.0,10.0,07-29-15,425.0,788
7/30/15 23:59,82.0,0.0,12.0,07-30-15,346.0,789
7/31/15 23:59,81.0,0.0,12.0,07-31-15,438.0,790
8/1/15 23:59,82.0,0.0,14.0,08-01-15,390.0,791
8/2/15 23:59,80.0,0.0,12.0,08-02-15,386.0,792
8/3/15 23:59,83.0,0.0,12.0,08-03-15,476.0,793
8/4/15 23:59,79.0,0.0,23.0,08-04-15,456.0,794
8/5/15 23:59,80.0,0.0,12.0,08-05-15,459.0,795
8/6/15 23:59,75.0,0.0,9.0,08-06-15,479.0,796
8/7/15 23:59,77.0,0.0,13.0,08-07-15,465.0,797
8/8/15 23:59,75.0,0.0,12.0,08-08-15,439.0,798
8/9/15 23:59,77.0,0.0,10.0,08-09-15,420.0,799
8/10/15 23:59,77.0,0.0,13.0,08-10-15,437.0,800
8/11/15 23:59,76.0,0.0,12.0,08-11-15,292.0,801
8/12/15 23:59,78.0,0.0,12.0,08-12-15,508.0,802
8/13/15 23:59,75.0,0.0,10.0,08-13-15,479.0,803
8/14/15 23:59,78.0,0.0,9.0,08-14-15,463.0,804
8/15/15 23:59,83.0,0.0,8.0,08-15-15,418.0,805
8/16/15 23:59,85.0,0.0,9.0,08-16-15,314.0,806
8/17/15 23:59,87.0,0.0,10.0,08-17-15,420.0,807
8/18/15 23:59,82.0,0.0,14.0,08-18-15,479.0,808
8/19/15 23:59,82.0,0.0,12.0,08-19-15,467.0,809
8/20/15 23:59,82.0,0.0,16.0,08-20-15,434.0,810
8/21/15 23:59,79.0,0.0,12.0,08-21-15,479.0,811
8/22/15 23:59,78.0,0.0,10.0,08-22-15,415.0,812
8/23/15 23:59,78.0,0.0,10.0,08-23-15,398.0,813
8/24/15 23:59,80.0,0.0,9.0,08-24-15,440.0,814
8/25/15 23:59,82.0,0.0,10.0,08-25-15,462.0,815
8/26/15 23:59,76.0,0.0,12.0,08-26-15,483.0,816
8/27/15 23:59,75.0,0.0,10.0,08-27-15,502.0,817
8/28/15 23:59,73.0,0.0,8.0,08-28-15,432.0,818
8/29/15 23:59,77.0,0.0,12.0,08-29-15,399.0,819
8/30/15 23:59,81.0,0.0,12.0,08-30-15,313.0,820
8/31/15 23:59,84.0,0.0,13.0,08-31-15,447.0,821
